price,artist,cardFinish,colorIdentity,colors,edhrecRank,edhrecSaltiness,gameAvailability,isReprint,layout,manaCost,manaValue,name,number,originalType,power,priceProvider,providerListing,rarity,setCode,supertypes,toughness,type,types,uuid
0.16,392,1,27,27,4154.0,0.11,1,0,4,264,2.0,728,133,301,6,1,1,2,102,0,5,194,2,0c710a11-2ebc-5af8-a3ee-c14f9a2fe853
0.59,392,2,27,27,4154.0,0.11,1,0,4,264,2.0,728,133,301,6,1,0,2,102,0,5,194,2,0c710a11-2ebc-5af8-a3ee-c14f9a2fe853
0.79,392,1,27,27,4154.0,0.11,1,0,4,264,2.0,728,133,301,6,1,0,2,102,0,5,194,2,0c710a11-2ebc-5af8-a3ee-c14f9a2fe853
0.24,392,2,27,27,4154.0,0.11,1,0,4,264,2.0,728,133,301,6,2,0,2,102,0,5,194,2,0c710a11-2ebc-5af8-a3ee-c14f9a2fe853
0.03,10,2,13,13,5829.0,0.04,0,0,4,130,5.0,1166,134,316,7,0,0,4,102,0,7,208,2,46dbd044-1564-565f-bdcc-df602337b431
0.04,10,2,13,13,5829.0,0.04,1,0,4,130,5.0,1166,134,316,7,3,0,4,102,0,7,208,2,46dbd044-1564-565f-bdcc-df602337b431
0.11,10,1,13,13,5829.0,0.04,1,0,4,130,5.0,1166,134,316,7,3,0,4,102,0,7,208,2,46dbd044-1564-565f-bdcc-df602337b431
0.35,10,2,13,13,5829.0,0.04,1,0,4,130,5.0,1166,134,316,7,1,0,4,102,0,7,208,2,46dbd044-1564-565f-bdcc-df602337b431
0.49,10,1,13,13,5829.0,0.04,1,0,4,130,5.0,1166,134,316,7,1,0,4,102,0,7,208,2,46dbd044-1564-565f-bdcc-df602337b431
0.05,10,2,13,13,5829.0,0.04,1,0,4,130,5.0,1166,134,316,7,2,0,4,102,0,7,208,2,46dbd044-1564-565f-bdcc-df602337b431
0.02,45,2,29,29,2989.0,0.28,0,0,4,282,2.0,878,136,306,6,0,0,2,102,0,5,199,2,5e3b012e-dfa5-5be4-9481-6e55c8345b13
0.29,45,2,29,29,2989.0,0.28,1,0,4,282,2.0,878,136,306,6,3,0,2,102,0,5,199,2,5e3b012e-dfa5-5be4-9481-6e55c8345b13
0.3,45,1,29,29,2989.0,0.28,1,0,4,282,2.0,878,136,306,6,3,0,2,102,0,5,199,2,5e3b012e-dfa5-5be4-9481-6e55c8345b13
0.25,45,2,29,29,2989.0,0.28,1,0,4,282,2.0,878,136,306,6,1,1,2,102,0,5,199,2,5e3b012e-dfa5-5be4-9481-6e55c8345b13
0.99,45,2,29,29,2989.0,0.28,1,0,4,282,2.0,878,136,306,6,1,0,2,102,0,5,199,2,5e3b012e-dfa5-5be4-9481-6e55c8345b13
0.28,45,2,29,29,2989.0,0.28,1,0,4,282,2.0,878,136,306,6,2,0,2,102,0,5,199,2,5e3b012e-dfa5-5be4-9481-6e55c8345b13
0.03,240,2,29,29,3235.0,0.3,0,0,4,282,2.0,889,137,345,6,0,0,4,102,0,5,239,2,959f66ce-b87a-56cb-98da-e9bec5fd63f5
0.04,240,2,29,29,3235.0,0.3,1,0,4,282,2.0,889,137,345,6,3,0,4,102,0,5,239,2,959f66ce-b87a-56cb-98da-e9bec5fd63f5
0.14,240,1,29,29,3235.0,0.3,1,0,4,282,2.0,889,137,345,6,3,0,4,102,0,5,239,2,959f66ce-b87a-56cb-98da-e9bec5fd63f5
0.35,240,2,29,29,3235.0,0.3,1,0,4,282,2.0,889,137,345,6,1,0,4,102,0,5,239,2,959f66ce-b87a-56cb-98da-e9bec5fd63f5
0.49,240,1,29,29,3235.0,0.3,1,0,4,282,2.0,889,137,345,6,1,0,4,102,0,5,239,2,959f66ce-b87a-56cb-98da-e9bec5fd63f5
0.03,240,2,29,29,3235.0,0.3,1,0,4,282,2.0,889,137,345,6,2,0,4,102,0,5,239,2,959f66ce-b87a-56cb-98da-e9bec5fd63f5
0.02,131,2,23,23,2099.0,0.53,0,0,4,252,2.0,996,141,302,6,0,0,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
1.85,131,2,23,23,2099.0,0.53,1,0,4,252,2.0,996,141,302,6,3,0,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
2.65,131,1,23,23,2099.0,0.53,1,0,4,252,2.0,996,141,302,6,3,0,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
0.38,131,2,23,23,2099.0,0.53,1,0,4,252,2.0,996,141,302,6,1,1,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
0.5,131,1,23,23,2099.0,0.53,1,0,4,252,2.0,996,141,302,6,1,1,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
1.49,131,2,23,23,2099.0,0.53,1,0,4,252,2.0,996,141,302,6,1,0,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
1.55,131,2,23,23,2099.0,0.53,1,0,4,252,2.0,996,141,302,6,2,0,2,102,0,5,195,2,9ab2a77a-e7fc-5e5c-ae40-d23ffe605089
0.02,15,2,14,14,9628.0,0.8,0,0,4,142,6.0,1000,142,136,9,0,0,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
0.7,15,2,14,14,9628.0,0.8,1,0,4,142,6.0,1000,142,136,9,3,0,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
0.98,15,1,14,14,9628.0,0.8,1,0,4,142,6.0,1000,142,136,9,3,0,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
0.5,15,1,14,14,9628.0,0.8,1,0,4,142,6.0,1000,142,136,9,1,1,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
0.99,15,2,14,14,9628.0,0.8,1,0,4,142,6.0,1000,142,136,9,1,0,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
1.99,15,1,14,14,9628.0,0.8,1,0,4,142,6.0,1000,142,136,9,1,0,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
0.67,15,2,14,14,9628.0,0.8,1,0,4,142,6.0,1000,142,136,9,2,0,1,102,0,7,28,2,7a3f0093-51cb-563e-8606-391f7d9222e6
0.02,248,2,10,10,3069.0,1.07,0,0,4,131,6.0,1006,143,133,11,0,0,1,102,0,9,25,2,090129f4-bf9c-5fb9-a592-288f1ed0c486
7.46,248,2,10,10,3069.0,1.07,1,0,4,131,6.0,1006,143,133,11,3,0,1,102,0,9,25,2,090129f4-bf9c-5fb9-a592-288f1ed0c486
4.4,248,2,10,10,3069.0,1.07,1,0,4,131,6.0,1006,143,133,11,1,1,1,102,0,9,25,2,090129f4-bf9c-5fb9-a592-288f1ed0c486
0.03,403,2,27,27,10138.0,0.25,0,0,4,126,5.0,1024,146,313,8,0,0,4,102,0,7,206,2,092e1a40-7baf-5117-9135-da4fa23dd4df
0.06,403,2,27,27,10138.0,0.25,1,0,4,126,5.0,1024,146,313,8,3,0,4,102,0,7,206,2,092e1a40-7baf-5117-9135-da4fa23dd4df
0.15,403,1,27,27,10138.0,0.25,1,0,4,126,5.0,1024,146,313,8,3,0,4,102,0,7,206,2,092e1a40-7baf-5117-9135-da4fa23dd4df
0.35,403,2,27,27,10138.0,0.25,1,0,4,126,5.0,1024,146,313,8,1,0,4,102,0,7,206,2,092e1a40-7baf-5117-9135-da4fa23dd4df
0.06,403,2,27,27,10138.0,0.25,1,0,4,126,5.0,1024,146,313,8,2,0,4,102,0,7,206,2,092e1a40-7baf-5117-9135-da4fa23dd4df
0.02,386,2,9,9,13022.0,0.34,0,0,4,52,4.0,1026,147,428,8,0,0,2,102,0,7,328,2,28b2ace9-8e4f-574d-9f7b-ecee026085c1
0.17,386,2,9,9,13022.0,0.34,1,0,4,52,4.0,1026,147,428,8,3,0,2,102,0,7,328,2,28b2ace9-8e4f-574d-9f7b-ecee026085c1
0.22,386,1,9,9,13022.0,0.34,1,0,4,52,4.0,1026,147,428,8,3,0,2,102,0,7,328,2,28b2ace9-8e4f-574d-9f7b-ecee026085c1
0.49,386,2,9,9,13022.0,0.34,1,0,4,52,4.0,1026,147,428,8,1,0,2,102,0,7,328,2,28b2ace9-8e4f-574d-9f7b-ecee026085c1
0.49,386,1,9,9,13022.0,0.34,1,0,4,52,4.0,1026,147,428,8,1,0,2,102,0,7,328,2,28b2ace9-8e4f-574d-9f7b-ecee026085c1
0.16,386,2,9,9,13022.0,0.34,1,0,4,52,4.0,1026,147,428,8,2,0,2,102,0,7,328,2,28b2ace9-8e4f-574d-9f7b-ecee026085c1
0.02,286,2,13,13,15730.0,0.44,0,0,4,75,4.0,1033,148,135,6,0,0,2,102,0,7,27,2,b803bff5-785f-5bd8-9648-4b0659bd982e
0.06,286,2,13,13,15730.0,0.44,1,0,4,75,4.0,1033,148,135,6,3,0,2,102,0,7,27,2,b803bff5-785f-5bd8-9648-4b0659bd982e
0.19,286,1,13,13,15730.0,0.44,1,0,4,75,4.0,1033,148,135,6,3,0,2,102,0,7,27,2,b803bff5-785f-5bd8-9648-4b0659bd982e
0.49,286,2,13,13,15730.0,0.44,1,0,4,75,4.0,1033,148,135,6,1,0,2,102,0,7,27,2,b803bff5-785f-5bd8-9648-4b0659bd982e
0.49,286,1,13,13,15730.0,0.44,1,0,4,75,4.0,1033,148,135,6,1,0,2,102,0,7,27,2,b803bff5-785f-5bd8-9648-4b0659bd982e
0.06,286,2,13,13,15730.0,0.44,1,0,4,75,4.0,1033,148,135,6,2,0,2,102,0,7,27,2,b803bff5-785f-5bd8-9648-4b0659bd982e
0.02,263,2,1,1,5414.0,0.44,0,0,4,152,6.0,1037,150,482,12,0,0,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.88,263,2,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,3,0,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
1.06,263,1,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,3,0,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.09,263,2,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,1,1,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.16,263,1,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,1,1,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.59,263,2,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,1,0,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.79,263,1,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,1,0,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.78,263,2,1,1,5414.0,0.44,1,0,4,152,6.0,1037,150,482,12,2,0,2,102,0,11,391,2,4cc7aaf3-99c2-5eac-92d3-ff87fed3baa0
0.02,67,2,1,1,4399.0,0.25,0,0,4,7,3.0,1080,151,300,8,0,0,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.19,67,2,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,3,0,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.29,67,1,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,3,0,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.05,67,2,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,1,1,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.16,67,1,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,1,1,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.49,67,2,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,1,0,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.79,67,1,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,1,0,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.18,67,2,1,1,4399.0,0.25,1,0,4,7,3.0,1080,151,300,8,2,0,2,102,0,5,193,2,0c0b7035-e342-5cc5-9617-1e20852a12a4
0.03,190,2,17,17,13885.0,0.16,0,0,4,64,4.0,1101,152,350,8,0,0,4,102,0,7,244,2,2ebdaac2-6699-5cc3-9a54-e9bee7a05576
0.02,190,2,17,17,13885.0,0.16,1,0,4,64,4.0,1101,152,350,8,3,0,4,102,0,7,244,2,2ebdaac2-6699-5cc3-9a54-e9bee7a05576
0.21,190,1,17,17,13885.0,0.16,1,0,4,64,4.0,1101,152,350,8,3,0,4,102,0,7,244,2,2ebdaac2-6699-5cc3-9a54-e9bee7a05576
0.35,190,2,17,17,13885.0,0.16,1,0,4,64,4.0,1101,152,350,8,1,0,4,102,0,7,244,2,2ebdaac2-6699-5cc3-9a54-e9bee7a05576
0.49,190,1,17,17,13885.0,0.16,1,0,4,64,4.0,1101,152,350,8,1,0,4,102,0,7,244,2,2ebdaac2-6699-5cc3-9a54-e9bee7a05576
0.03,190,2,17,17,13885.0,0.16,1,0,4,64,4.0,1101,152,350,8,2,0,4,102,0,7,244,2,2ebdaac2-6699-5cc3-9a54-e9bee7a05576
0.03,248,2,27,27,3756.0,0.18,0,0,4,24,3.0,1179,153,345,6,0,0,4,102,0,6,239,2,8c9345d9-7983-5534-a1f9-aa99be3d4f95
0.05,248,2,27,27,3756.0,0.18,1,0,4,24,3.0,1179,153,345,6,3,0,4,102,0,6,239,2,8c9345d9-7983-5534-a1f9-aa99be3d4f95
0.14,248,1,27,27,3756.0,0.18,1,0,4,24,3.0,1179,153,345,6,3,0,4,102,0,6,239,2,8c9345d9-7983-5534-a1f9-aa99be3d4f95
0.08,248,1,27,27,3756.0,0.18,1,0,4,24,3.0,1179,153,345,6,1,1,4,102,0,6,239,2,8c9345d9-7983-5534-a1f9-aa99be3d4f95
0.35,248,2,27,27,3756.0,0.18,1,0,4,24,3.0,1179,153,345,6,1,0,4,102,0,6,239,2,8c9345d9-7983-5534-a1f9-aa99be3d4f95
0.05,248,2,27,27,3756.0,0.18,1,0,4,24,3.0,1179,153,345,6,2,0,4,102,0,6,239,2,8c9345d9-7983-5534-a1f9-aa99be3d4f95
0.02,123,2,4,4,5546.0,1.09,0,0,4,286,5.0,1192,154,294,8,0,0,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
1.63,123,2,4,4,5546.0,1.09,1,0,4,286,5.0,1192,154,294,8,3,0,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
2.34,123,1,4,4,5546.0,1.09,1,0,4,286,5.0,1192,154,294,8,3,0,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
0.6,123,2,4,4,5546.0,1.09,1,0,4,286,5.0,1192,154,294,8,1,1,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
0.9,123,1,4,4,5546.0,1.09,1,0,4,286,5.0,1192,154,294,8,1,1,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
1.49,123,2,4,4,5546.0,1.09,1,0,4,286,5.0,1192,154,294,8,1,0,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
1.33,123,2,4,4,5546.0,1.09,1,0,4,286,5.0,1192,154,294,8,2,0,1,102,0,7,186,2,824274bf-fd35-533f-824c-b51480baff76
0.36,67,2,30,30,4764.0,0.09,0,0,4,138,4.0,127,658,358,7,0,0,2,101,0,6,252,2,5250a688-606c-545d-aab2-4291d17709e6
0.91,67,2,30,30,4764.0,0.09,1,0,4,138,4.0,127,658,358,7,3,0,2,101,0,6,252,2,5250a688-606c-545d-aab2-4291d17709e6
0.26,67,2,30,30,4764.0,0.09,1,0,4,138,4.0,127,658,358,7,1,1,2,101,0,6,252,2,5250a688-606c-545d-aab2-4291d17709e6
1.29,67,2,30,30,4764.0,0.09,1,0,4,138,4.0,127,658,358,7,1,0,2,101,0,6,252,2,5250a688-606c-545d-aab2-4291d17709e6
0.74,67,2,30,30,4764.0,0.09,1,0,4,138,4.0,127,658,358,7,2,0,2,101,0,6,252,2,5250a688-606c-545d-aab2-4291d17709e6
2.14,392,2,30,30,2124.0,0.18,0,0,4,85,3.0,1160,667,302,6,0,0,2,101,0,6,195,2,7b29e615-6524-53d0-8005-6f2884b8feab
5.22,392,2,30,30,2124.0,0.18,1,0,4,85,3.0,1160,667,302,6,3,0,2,101,0,6,195,2,7b29e615-6524-53d0-8005-6f2884b8feab
4.0,392,2,30,30,2124.0,0.18,1,0,4,85,3.0,1160,667,302,6,1,1,2,101,0,6,195,2,7b29e615-6524-53d0-8005-6f2884b8feab
6.99,392,2,30,30,2124.0,0.18,1,0,4,85,3.0,1160,667,302,6,1,0,2,101,0,6,195,2,7b29e615-6524-53d0-8005-6f2884b8feab
5.78,392,2,30,30,2124.0,0.18,1,0,4,85,3.0,1160,667,302,6,2,0,2,101,0,6,195,2,7b29e615-6524-53d0-8005-6f2884b8feab
0.46,271,2,30,30,4995.0,0.12,0,0,4,85,3.0,364,668,345,6,0,0,2,101,0,6,239,2,a82bc6fb-6e20-51fc-8640-75b98a8a93c2
1.21,271,2,30,30,4995.0,0.12,1,0,4,85,3.0,364,668,345,6,3,0,2,101,0,6,239,2,a82bc6fb-6e20-51fc-8640-75b98a8a93c2
0.65,271,2,30,30,4995.0,0.12,1,0,4,85,3.0,364,668,345,6,1,1,2,101,0,6,239,2,a82bc6fb-6e20-51fc-8640-75b98a8a93c2
2.49,271,2,30,30,4995.0,0.12,1,0,4,85,3.0,364,668,345,6,1,0,2,101,0,6,239,2,a82bc6fb-6e20-51fc-8640-75b98a8a93c2
1.14,271,2,30,30,4995.0,0.12,1,0,4,85,3.0,364,668,345,6,2,0,2,101,0,6,239,2,a82bc6fb-6e20-51fc-8640-75b98a8a93c2
0.78,204,2,30,30,5280.0,0.15,0,0,4,178,5.0,420,670,150,9,0,0,2,101,0,8,42,2,a7e2a0ef-c67d-55dd-a5ac-c14a0511c35e
1.31,204,2,30,30,5280.0,0.15,1,0,4,178,5.0,420,670,150,9,3,0,2,101,0,8,42,2,a7e2a0ef-c67d-55dd-a5ac-c14a0511c35e
1.05,204,2,30,30,5280.0,0.15,1,0,4,178,5.0,420,670,150,9,1,1,2,101,0,8,42,2,a7e2a0ef-c67d-55dd-a5ac-c14a0511c35e
2.29,204,2,30,30,5280.0,0.15,1,0,4,178,5.0,420,670,150,9,1,0,2,101,0,8,42,2,a7e2a0ef-c67d-55dd-a5ac-c14a0511c35e
1.3,204,2,30,30,5280.0,0.15,1,0,4,178,5.0,420,670,150,9,2,0,2,101,0,8,42,2,a7e2a0ef-c67d-55dd-a5ac-c14a0511c35e
0.24,62,2,25,28,12366.0,0.12,0,0,4,26,2.0,229,5,345,2,0,0,2,101,0,6,239,2,ff532263-6ed0-5253-b9ea-90918fd4e5f1
0.29,62,2,25,28,12366.0,0.12,1,0,4,26,2.0,229,5,345,2,3,0,2,101,0,6,239,2,ff532263-6ed0-5253-b9ea-90918fd4e5f1
0.49,62,2,25,28,12366.0,0.12,1,0,4,26,2.0,229,5,345,2,1,0,2,101,0,6,239,2,ff532263-6ed0-5253-b9ea-90918fd4e5f1
0.35,62,2,25,28,12366.0,0.12,1,0,4,26,2.0,229,5,345,2,2,0,2,101,0,6,239,2,ff532263-6ed0-5253-b9ea-90918fd4e5f1
1.26,50,2,28,28,5874.0,0.8,0,0,4,173,5.0,753,7,385,8,0,0,2,101,0,9,282,2,fa490378-e9b5-5866-81e8-7e9b676a6035
2.14,50,2,28,28,5874.0,0.8,1,0,4,173,5.0,753,7,385,8,3,0,2,101,0,9,282,2,fa490378-e9b5-5866-81e8-7e9b676a6035
2.79,50,2,28,28,5874.0,0.8,1,0,4,173,5.0,753,7,385,8,1,0,2,101,0,9,282,2,fa490378-e9b5-5866-81e8-7e9b676a6035
1.8,50,2,28,28,5874.0,0.8,1,0,4,173,5.0,753,7,385,8,2,0,2,101,0,9,282,2,fa490378-e9b5-5866-81e8-7e9b676a6035
1.64,218,2,0,0,4157.0,0.38,0,0,4,3,2.0,386,14,300,2,0,0,2,101,0,2,193,2,684cf7a4-0ad8-5c9e-b893-bf767c06a827
1.96,218,2,0,0,4157.0,0.38,1,0,4,3,2.0,386,14,300,2,3,0,2,101,0,2,193,2,684cf7a4-0ad8-5c9e-b893-bf767c06a827
0.6,218,2,0,0,4157.0,0.38,1,0,4,3,2.0,386,14,300,2,1,1,2,101,0,2,193,2,684cf7a4-0ad8-5c9e-b893-bf767c06a827
2.29,218,2,0,0,4157.0,0.38,1,0,4,3,2.0,386,14,300,2,1,0,2,101,0,2,193,2,684cf7a4-0ad8-5c9e-b893-bf767c06a827
1.87,218,2,0,0,4157.0,0.38,1,0,4,3,2.0,386,14,300,2,2,0,2,101,0,2,193,2,684cf7a4-0ad8-5c9e-b893-bf767c06a827
0.9,71,2,0,0,5854.0,0.21,0,0,4,44,3.0,662,16,299,6,0,0,2,101,0,5,192,2,ddeeedb8-be07-5950-8ac9-99c6743c2fc5
0.38,71,2,0,0,5854.0,0.21,1,0,4,44,3.0,662,16,299,6,3,0,2,101,0,5,192,2,ddeeedb8-be07-5950-8ac9-99c6743c2fc5
0.3,71,2,0,0,5854.0,0.21,1,0,4,44,3.0,662,16,299,6,1,1,2,101,0,5,192,2,ddeeedb8-be07-5950-8ac9-99c6743c2fc5
0.99,71,2,0,0,5854.0,0.21,1,0,4,44,3.0,662,16,299,6,1,0,2,101,0,5,192,2,ddeeedb8-be07-5950-8ac9-99c6743c2fc5
0.46,71,2,0,0,5854.0,0.21,1,0,4,44,3.0,662,16,299,6,2,0,2,101,0,5,192,2,ddeeedb8-be07-5950-8ac9-99c6743c2fc5
0.79,372,2,24,24,4212.0,0.2,0,0,4,63,3.0,366,21,212,2,0,0,2,101,0,2,102,2,af13196a-e53e-5650-844a-d9efce326565
3.08,372,2,24,24,4212.0,0.2,1,0,4,63,3.0,366,21,212,2,3,0,2,101,0,2,102,2,af13196a-e53e-5650-844a-d9efce326565
2.25,372,2,24,24,4212.0,0.2,1,0,4,63,3.0,366,21,212,2,1,1,2,101,0,2,102,2,af13196a-e53e-5650-844a-d9efce326565
4.99,372,2,24,24,4212.0,0.2,1,0,4,63,3.0,366,21,212,2,1,0,2,101,0,2,102,2,af13196a-e53e-5650-844a-d9efce326565
3.02,372,2,24,24,4212.0,0.2,1,0,4,63,3.0,366,21,212,2,2,0,2,101,0,2,102,2,af13196a-e53e-5650-844a-d9efce326565
2.79,42,2,16,16,1924.0,0.26,0,0,4,13,3.0,70,24,245,6,0,0,2,101,0,2,135,2,7db3500d-33ae-577a-8573-e3666d690610
7.0,42,2,16,16,1924.0,0.26,1,0,4,13,3.0,70,24,245,6,1,1,2,101,0,2,135,2,7db3500d-33ae-577a-8573-e3666d690610
0.8,382,2,16,16,6070.0,0.24,0,0,4,295,1.0,428,29,250,1,0,0,2,101,0,1,140,2,c3da4304-9577-53cf-b1c4-4de266b454c3
1.99,382,2,16,16,6070.0,0.24,1,0,4,295,1.0,428,29,250,1,3,0,2,101,0,1,140,2,c3da4304-9577-53cf-b1c4-4de266b454c3
0.26,382,2,16,16,6070.0,0.24,1,0,4,295,1.0,428,29,250,1,1,1,2,101,0,1,140,2,c3da4304-9577-53cf-b1c4-4de266b454c3
1.29,382,2,16,16,6070.0,0.24,1,0,4,295,1.0,428,29,250,1,1,0,2,101,0,1,140,2,c3da4304-9577-53cf-b1c4-4de266b454c3
1.67,382,2,16,16,6070.0,0.24,1,0,4,295,1.0,428,29,250,1,2,0,2,101,0,1,140,2,c3da4304-9577-53cf-b1c4-4de266b454c3
0.58,33,2,16,16,5608.0,0.25,0,0,4,54,3.0,646,30,238,6,0,0,2,101,0,5,128,2,e399ece2-15d2-5350-811d-89d27354d546
1.34,33,2,16,16,5608.0,0.25,1,0,4,54,3.0,646,30,238,6,3,0,2,101,0,5,128,2,e399ece2-15d2-5350-811d-89d27354d546
1.15,33,2,16,16,5608.0,0.25,1,0,4,54,3.0,646,30,238,6,1,1,2,101,0,5,128,2,e399ece2-15d2-5350-811d-89d27354d546
1.25,33,2,16,16,5608.0,0.25,1,0,4,54,3.0,646,30,238,6,2,0,2,101,0,5,128,2,e399ece2-15d2-5350-811d-89d27354d546
0.96,53,2,8,8,6025.0,0.27,0,0,4,281,3.0,130,39,304,6,0,0,2,101,0,6,197,2,305f2cf4-0457-59d6-935f-a3f868ebc2ec
1.15,53,2,8,8,6025.0,0.27,1,0,4,281,3.0,130,39,304,6,3,0,2,101,0,6,197,2,305f2cf4-0457-59d6-935f-a3f868ebc2ec
0.36,53,2,8,8,6025.0,0.27,1,0,4,281,3.0,130,39,304,6,1,1,2,101,0,6,197,2,305f2cf4-0457-59d6-935f-a3f868ebc2ec
1.79,53,2,8,8,6025.0,0.27,1,0,4,281,3.0,130,39,304,6,1,0,2,101,0,6,197,2,305f2cf4-0457-59d6-935f-a3f868ebc2ec
1.2,53,2,8,8,6025.0,0.27,1,0,4,281,3.0,130,39,304,6,2,0,2,101,0,6,197,2,305f2cf4-0457-59d6-935f-a3f868ebc2ec
0.44,67,2,29,29,5826.0,0.08,0,0,4,88,4.0,148,40,364,7,0,0,2,101,0,7,258,2,1e890556-6de7-5a5d-92c5-cd06050080a0
0.5,67,2,29,29,5826.0,0.08,1,0,4,88,4.0,148,40,364,7,3,0,2,101,0,7,258,2,1e890556-6de7-5a5d-92c5-cd06050080a0
0.3,67,2,29,29,5826.0,0.08,1,0,4,88,4.0,148,40,364,7,1,1,2,101,0,7,258,2,1e890556-6de7-5a5d-92c5-cd06050080a0
0.99,67,2,29,29,5826.0,0.08,1,0,4,88,4.0,148,40,364,7,1,0,2,101,0,7,258,2,1e890556-6de7-5a5d-92c5-cd06050080a0
0.6,67,2,29,29,5826.0,0.08,1,0,4,88,4.0,148,40,364,7,2,0,2,101,0,7,258,2,1e890556-6de7-5a5d-92c5-cd06050080a0
0.68,144,2,21,21,7342.0,0.25,0,0,4,113,5.0,211,41,245,7,0,0,2,101,0,7,135,2,3e9e8b1f-c7da-5fb1-acdc-879784ab2961
0.56,144,2,21,21,7342.0,0.25,1,0,4,113,5.0,211,41,245,7,3,0,2,101,0,7,135,2,3e9e8b1f-c7da-5fb1-acdc-879784ab2961
0.24,144,2,21,21,7342.0,0.25,1,0,4,113,5.0,211,41,245,7,1,1,2,101,0,7,135,2,3e9e8b1f-c7da-5fb1-acdc-879784ab2961
0.79,144,2,21,21,7342.0,0.25,1,0,4,113,5.0,211,41,245,7,1,0,2,101,0,7,135,2,3e9e8b1f-c7da-5fb1-acdc-879784ab2961
0.62,144,2,21,21,7342.0,0.25,1,0,4,113,5.0,211,41,245,7,2,0,2,101,0,7,135,2,3e9e8b1f-c7da-5fb1-acdc-879784ab2961
0.82,255,2,27,27,4266.0,0.08,0,0,4,126,5.0,1336,43,345,6,0,0,2,101,0,5,239,2,f87291df-fe2f-5661-b082-237630945d7a
1.75,255,2,27,27,4266.0,0.08,1,0,4,126,5.0,1336,43,345,6,3,0,2,101,0,5,239,2,f87291df-fe2f-5661-b082-237630945d7a
1.0,255,2,27,27,4266.0,0.08,1,0,4,126,5.0,1336,43,345,6,1,1,2,101,0,5,239,2,f87291df-fe2f-5661-b082-237630945d7a
2.99,255,2,27,27,4266.0,0.08,1,0,4,126,5.0,1336,43,345,6,1,0,2,101,0,5,239,2,f87291df-fe2f-5661-b082-237630945d7a
